layer,expert,count
16,9,188
16,10,1196
16,11,30162
16,12,2054
16,13,6943
16,14,11138
16,15,1211
16,16,317
16,17,39196
16,18,637
16,19,1305
16,20,10084
16,21,7423
16,22,11856
16,23,7905
16,24,42770
16,25,57
16,26,2289
16,27,23073
16,28,2754
16,29,1308
16,30,12517
16,31,5483
16,32,126
16,33,4969
16,34,5220
16,35,0
16,36,25479
16,37,6305
16,38,11051
16,39,1494
16,40,1084
16,41,10664
16,42,3390
16,43,2669
16,44,25494
16,45,13222
16,46,3279
16,47,5756
16,48,2550
16,49,0
16,50,57
16,51,8533
16,52,57
16,53,7965
16,54,4204
16,55,23763
16,56,27330
16,57,8217
16,58,8271
16,59,7426
16,60,0
16,61,3252
16,62,57
16,63,948
16,64,445
16,65,52
16,66,37073
16,67,81
16,68,5749
16,69,534
16,70,1077
16,71,5544
16,72,37790
16,73,38345
16,74,2463
16,75,658
16,76,81
16,77,1649
16,78,3746
16,79,8602
16,80,3526
16,81,3312
16,82,314
16,83,3142
16,84,2727
16,85,1361
16,86,6755
16,87,0
16,88,0
16,89,30678
16,90,1830
16,91,565
16,92,15813
16,93,19035
16,94,12655
16,95,0
16,96,2627
16,97,3896
16,98,621
16,99,22783
16,100,1135
16,101,552
16,102,4776
16,103,1826
16,104,13115
16,105,31442
16,106,9490
16,107,6521
16,108,3944
16,109,8644
16,110,2300
16,111,2912
16,112,3283
16,113,7101
16,114,2080
16,115,9514
16,116,1662
16,117,5921
16,118,3802
16,119,1577
16,120,8541
16,121,179
16,122,22905
16,123,3480
16,124,15784
16,125,22730
16,126,18204
16,127,3603
17,0,63
17,1,13824
17,2,3991
17,3,5451
17,4,4821
17,5,33216
17,6,1189
17,7,2833
17,8,203
17,9,786
17,10,1443
17,11,13157
17,12,934
17,13,0
17,14,120
17,15,1854
17,16,81
17,17,16206
17,18,10613
17,19,4277
17,20,2118
17,21,843
17,22,16972
17,23,23503
17,24,0
17,25,171
17,26,105
17,27,38153
17,28,52843
17,29,56352
17,30,1947
17,31,6678
17,32,2025
17,33,7896
17,34,209
17,35,4498
17,36,505
17,37,2158
17,38,1308
17,39,1870
17,40,171
17,41,17884
17,42,2688
17,43,53681
17,44,21266
17,45,2371
17,46,18400
17,47,2345
17,48,3563
17,49,4333
17,50,5282
17,51,1199
17,52,30069
17,53,12616
17,54,1743
17,55,2356
17,56,143
17,57,1557
17,58,958
17,59,3135
17,60,2049
17,61,8638
17,62,35148
17,63,4017
17,64,7426
17,65,1558
17,66,940
17,67,0
17,68,3042
17,69,6665
17,70,19683
17,71,1581
17,72,3239
17,73,4922
17,74,3239
17,75,7145
17,76,1061
17,77,280
17,78,763
17,79,4467
17,80,49914
17,81,105
17,82,4861
17,83,2393
17,84,11070
17,85,604
17,86,934
17,87,993
17,88,25045
17,89,8546
17,90,5458
17,91,4197
17,92,267
17,93,7811
17,94,6468
17,95,1385
17,96,18339
17,97,3040
17,98,1528
17,99,1356
17,100,1036
17,101,16136
17,102,27763
17,103,1170
17,104,4017
17,105,461
17,106,12781
17,107,17228
17,108,2990
17,109,260
17,110,3274
17,111,1341
17,112,21840
17,113,4265
17,114,5774
17,115,2387
17,116,4292
17,117,9217
17,118,10328
17,119,3461
17,120,36199
17,121,0
17,122,993
17,123,716
17,124,1096
17,125,12659
17,126,0
17,127,7163
18,0,13891
18,1,831
18,2,1395
18,3,2104
18,4,11469
18,5,3593
18,6,19422
18,7,23154
18,8,10558
18,9,2083
18,10,1113
18,11,1376
18,12,1048
18,13,1631
18,14,2134
18,15,9887
18,16,5744
18,17,1099
18,18,2513
18,19,4688
18,20,1515
18,21,1893
18,22,980
18,23,1482
18,24,1095
18,25,482
18,26,60
18,27,592
18,28,1119
18,29,34545
18,30,2748
18,31,1096
18,32,2014
18,33,1658
18,34,662
18,35,85
18,36,33296
18,37,0
18,38,1899
18,39,45130
18,40,11394
18,41,346
18,42,58904
18,43,7402
18,44,709
18,45,1203
18,46,4484
18,47,2407
18,48,60
18,49,13058
18,50,1722
18,51,1682
18,52,7057
18,53,62239
18,54,6536
18,55,330
18,56,13837
18,57,32994
18,58,3818
18,59,4876
18,60,122
18,61,20385
18,62,5137
18,63,3492
18,64,119
18,65,480
18,66,5842
18,67,6018
18,68,2107
18,69,1677
18,70,60
18,71,7946
18,72,1090
18,73,1592
18,74,20253
18,75,10435
18,76,4707
18,77,5408
18,78,3513
18,79,0
18,80,81
18,81,921
18,82,6656
18,83,2623
18,84,120
18,85,4265
18,86,8449
18,87,1699
18,88,571
18,89,718
18,90,3376
18,91,2544
18,92,15002
18,93,9787
18,94,4682
18,95,36542
18,96,5586
18,97,1720
18,98,12601
18,99,18044
18,100,4778
18,101,25145
18,102,0
18,103,19568
18,104,1781
18,105,17947
18,106,248
18,107,63
18,108,418
18,109,7085
18,110,2604
18,111,4983
18,112,5632
18,113,0
18,114,314
18,115,0
18,116,3829
18,117,260
18,118,4496
18,119,1013
18,120,3587
18,121,35061
18,122,74392
18,123,15105
18,124,6713
18,125,25890
18,126,238
18,127,15338
19,0,119
19,1,10293
19,2,105
19,3,0
19,4,0
19,5,60398
19,6,1123
19,7,12877
19,8,224
19,9,2309
19,10,430
19,11,9121
19,12,674
19,13,22279
19,14,7526
19,15,12869
19,16,3338
19,17,20587
19,18,6706
19,19,52884
19,20,4860
19,21,2247
19,22,456
19,23,2108
19,24,19409
19,25,4795
19,26,0
19,27,11817
19,28,25354
19,29,3855
19,30,0
19,31,3409
19,32,667
19,33,4753
19,34,0
19,35,1429
19,36,3657
19,37,28098
19,38,1114
19,39,24094
19,40,1660
19,41,4003
19,42,7450
19,43,47707
19,44,2088
19,45,4017
19,46,1581
19,47,471
19,48,1836
19,49,143
19,50,1469
19,51,57632
19,52,6136
19,53,12980
19,54,2645
19,55,13603
19,56,162
19,57,4546
19,58,3874
19,59,8622
19,60,2007
19,61,60
19,62,1784
19,63,9330
19,64,20578
19,65,0
19,66,8025
19,67,6385
19,68,6290
19,69,1899
19,70,39749
19,71,11974
19,72,0
19,73,140
19,74,0
19,75,801
19,76,1466
19,77,0
19,78,8196
19,79,896
19,80,934
19,81,8582
19,82,16851
19,83,1251
19,84,2145
19,85,4704
19,86,24206
19,87,37305
19,88,0
19,89,0
19,90,6243
19,91,9792
19,92,3165
19,93,25406
19,94,6742
19,95,0
19,96,0
19,97,14250
19,98,27858
19,99,18913
19,100,3303
19,101,5739
19,102,1667
19,103,11057
19,104,1836
19,105,367
19,106,4608
19,107,0
19,108,255
19,109,482
19,110,3785
19,111,1876
19,112,2923
19,113,754
19,114,1509
19,115,3073
19,116,0
19,117,35214
19,118,1322
19,119,965
19,120,10170
19,121,612
19,122,2086
19,123,14703
19,124,177
19,125,11270
19,126,0
19,127,3711
20,0,0
20,1,18307
20,2,3212
20,3,3693
20,4,2526
20,5,1561
20,6,972
20,7,0
20,8,4304
20,9,13691
20,10,4291
20,11,4719
20,12,14858
20,13,1915
20,14,828
20,15,476
20,16,541
20,17,24641
20,18,21551
20,19,2683
20,20,67
20,21,1745
20,22,56066
20,23,81
20,24,2513
20,25,7083
20,26,143
20,27,2187
20,28,31086
20,29,60
20,30,2057
20,31,475
20,32,7483
20,33,14154
20,34,27770
20,35,2037
20,36,1085
20,37,2876
20,38,787
20,39,0
20,40,4559
20,41,14686
20,42,2963
20,43,11517
20,44,5651
20,45,2473
20,46,13336
20,47,2759
20,48,126
20,49,667
20,50,2873
20,51,200
20,52,3828
20,53,0
20,54,3777
20,55,9010
20,56,12949
20,57,4758
20,58,22489
20,59,5565
20,60,9046
20,61,1012
20,62,3521
20,63,9202
20,64,7536
20,65,284
20,66,35229
20,67,28290
20,68,1053
20,69,1166
20,70,0
20,71,0
20,72,31320
20,73,18325
20,74,896
20,75,5580
20,76,0
20,77,7664
20,78,14338
20,79,7021
20,80,1168
20,81,1686
20,82,11200
20,83,3616
20,84,23193
20,85,8061
20,86,0
20,87,8816
20,88,4099
20,89,2137
20,90,11184
20,91,5667
20,92,710
20,93,1239
20,94,16579
20,95,5958
20,96,990
20,97,4665
20,98,2562
20,99,6081
20,100,19225
20,101,0
20,102,1962
20,103,21188
20,104,8843
20,105,7908
20,106,72490
20,107,1623
20,108,50632
20,109,6417
20,110,0
20,111,1110
20,112,34140
20,113,571
20,114,63
20,115,20396
20,116,0
20,117,6083
20,118,550
20,119,2872
20,120,4765
20,121,3298
20,122,57
20,123,15505
20,124,2198
20,125,7573
20,126,60
20,127,667
21,0,228
21,1,1537
21,2,325
21,3,1780
21,4,726
21,5,2214
21,6,1380
21,7,59
21,8,2978
21,9,3928
21,10,8121
21,11,983
21,12,249
21,13,9600
21,14,607
21,15,3215
21,16,5639
21,17,6591
21,18,909
21,19,10376
21,20,6787
21,21,0
21,22,71305
21,23,595
21,24,1582
21,25,4086
21,26,2644
21,27,30174
21,28,0
21,29,1117
21,30,3416
21,31,0
21,32,3558
21,33,7712
21,34,8381
21,35,5976
21,36,13577
21,37,3731
21,38,39537
21,39,10865
21,40,34353
21,41,19230
21,42,890
21,43,143
21,44,3045
21,45,12142
21,46,8002
21,47,8979
21,48,17565
21,49,803
21,50,873
21,51,239
21,52,10470
21,53,7489
21,54,2795
21,55,1869
21,56,0
21,57,11384
21,58,10122
21,59,764
21,60,7745
21,61,56991
21,62,11874
21,63,2001
21,64,8725
21,65,13042
21,66,7278
21,67,25293
21,68,3559
21,69,0
21,70,28424
21,71,2061
21,72,3259
21,73,4251
21,74,9261
21,75,60
21,76,63
21,77,1655
21,78,5749
21,79,10631
21,80,562
21,81,143
21,82,7432
21,83,12611
21,84,0
21,85,3346
21,86,8626
21,87,16197
21,88,0
21,89,3039
21,90,0
21,91,200
21,92,667
21,93,484
21,94,49292
21,95,5069
21,96,0
21,97,7206
21,98,19399
21,99,22165
21,100,972
21,101,23944
21,102,0
21,103,2019
21,104,5661
21,105,4935
21,106,2491
21,107,1463
21,108,59
21,109,3529
21,110,7806
21,111,0
21,112,33342
21,113,6376
21,114,653
21,115,0
21,116,539
21,117,25835
21,118,690
21,119,9929
21,120,4856
21,121,2532
21,122,21404
21,123,206
21,124,14315
21,125,179
21,126,267
21,127,39993
22,0,5862
22,1,1489
22,2,1694
22,3,0
22,4,192
22,5,1600
22,6,512
22,7,62455
22,8,5642
22,9,1212
22,10,2520
22,11,236
22,12,3263
22,13,26765
22,14,1129
22,15,1065
22,16,48768
22,17,599
22,18,628
22,19,2078
22,20,385
22,21,1793
22,22,2511
22,23,0
22,24,345
22,25,6436
22,26,26726
22,27,7532
22,28,8805
22,29,1814
22,30,0
22,31,8306
22,32,4830
22,33,48318
22,34,60
22,35,14060
22,36,0
22,37,17810
22,38,12177
22,39,1538
22,40,4017
22,41,667
22,42,12380
22,43,1600
22,44,33118
22,45,105
22,46,285
22,47,4500
22,48,14817
22,49,8849
22,50,667
22,51,628
22,52,0
22,53,5263
22,54,3358
22,55,2392
22,56,0
22,57,11806
22,58,12847
22,59,17315
22,60,0
22,61,5930
22,62,27937
22,63,4258
22,64,305
22,65,38006
22,66,1949
22,67,2121
22,68,427
22,69,4219
22,70,10428
22,71,35397
22,72,22675
22,73,2896
22,74,934
22,75,157
22,76,5452
22,77,53188
22,78,202
22,79,417
22,80,680
22,81,6099
22,82,10130
22,83,8928
22,84,16226
22,85,20482
22,86,0
22,87,0
22,88,667
22,89,0
22,90,17688
22,91,599
22,92,13217
22,93,5076
22,94,1282
22,95,1187
22,96,60
22,97,0
22,98,7969
22,99,3469
22,100,2569
22,101,0
22,102,2317
22,103,30194
22,104,43125
22,105,117
22,106,3443
22,107,43959
22,108,1600
22,109,12971
22,110,13139
22,111,259
22,112,0
22,113,5077
22,114,1989
22,115,405
22,116,5273
22,117,120
22,118,2835
22,119,2026
22,120,2340
22,121,0
22,122,2770
22,123,11216
22,124,1450
22,125,6834
22,126,7039
22,127,507
23,0,16407
23,1,3831
23,2,1735
23,3,5765
23,4,2155
23,5,7027
23,6,0
23,7,4714
23,8,5934
23,9,2490
23,10,626
23,11,829
23,12,1736
23,13,33029
23,14,243
23,15,6842
23,16,32018
23,17,6311
23,18,2163
23,19,426
23,20,1188
23,21,7448
23,22,1341
23,23,11159
23,24,2119
23,25,143
23,26,298
23,27,3373
23,28,3775
23,29,29418
23,30,5737
23,31,4173
23,32,2531
23,33,21154
23,34,3779
23,35,476
23,36,3570
23,37,4379
23,38,7074
23,39,2418
23,40,114
23,41,733
23,42,5240
23,43,0
23,44,8745
23,45,13447
23,46,35227
23,47,72737
23,48,741
23,49,0
23,50,37178
23,51,3814
23,52,66811
23,53,1051
23,54,983
23,55,209
23,56,9357
23,57,3427
23,58,47940
23,59,0
23,60,0
23,61,5967
23,62,2870
23,63,14516
23,64,3966
23,65,19383
23,66,11823
23,67,1592
23,68,1531
23,69,858
23,70,5555
23,71,1600
23,72,9571
23,73,667
23,74,1661
23,75,1403
23,76,3263
23,77,7451
23,78,18752
23,79,778
23,80,6504
23,81,934
23,82,3099
23,83,6833
23,84,9073
23,85,34084
23,86,5060
23,87,19133
23,88,703
23,89,28246
23,90,2146
23,91,12437
23,92,18515
23,93,21256
23,94,5983
23,95,3299
23,96,180
23,97,7114
23,98,3927
23,99,21403
23,100,0
23,101,3025
23,102,1234
23,103,63
23,104,11897
23,105,1007
23,106,3827
23,107,125
23,108,6563
23,109,5011
23,110,4654
23,111,1184
23,112,5229
23,113,1660
23,114,12433
23,115,60
23,116,0
23,117,0
23,118,28099
23,119,1414
23,120,17374
23,121,714
23,122,1600
23,123,6379
23,124,2542
23,125,0
23,126,3002
23,127,180
24,0,18818
24,1,259
24,2,0
24,3,1234
24,4,951
24,5,52853
24,6,0
24,7,2174
24,8,5551
24,9,33637
24,10,2054
24,11,1378
24,12,4324
24,13,1534
24,14,960
24,15,60
24,16,1064
24,17,797
24,18,337
24,19,1169
24,20,1823
24,21,26685
24,22,33594
24,23,7973
24,24,7242
24,25,0
24,26,0
24,27,5993
24,28,1414
24,29,1054
24,30,3074
24,31,6722
24,32,6846
24,33,8636
24,34,9753
24,35,3556
24,36,70414
24,37,32222
24,38,5747
24,39,14093
24,40,4197
24,41,25029
24,42,10516
24,43,1050
24,44,1357
24,45,3067
24,46,7765
24,47,2019
24,48,10713
24,49,3832
24,50,4533
24,51,43213
24,52,60
24,53,494
24,54,3093
24,55,1482
24,56,60
24,57,10200
24,58,2557
24,59,974
24,60,19834
24,61,5734
24,62,9875
24,63,4771
24,64,4470
24,65,3565
24,66,38847
24,67,3856
24,68,1296
24,69,1610
24,70,2075
24,71,1086
24,72,38266
24,73,0
24,74,22024
24,75,3246
24,76,3485
24,77,7553
24,78,2902
24,79,1717
24,80,9207
24,81,0
24,82,3157
24,83,2800
24,84,1441
24,85,371
24,86,0
24,87,5596
24,88,44462
24,89,180
24,90,0
24,91,11156
24,92,81
24,93,875
24,94,35378
24,95,182
24,96,15738
24,97,667
24,98,5300
24,99,257
24,100,263
24,101,5609
24,102,1073
24,103,3770
24,104,12546
24,105,10487
24,106,1573
24,107,1751
24,108,1181
24,109,23012
24,110,24087
24,111,5122
24,112,12625
24,113,934
24,114,1119
24,115,16803
24,116,3426
24,117,115
24,118,1009
24,119,1240
24,120,513
24,121,4756
24,122,209
24,123,5817
24,124,931
24,125,14710
24,126,16980
24,127,3073
25,0,6206
25,1,4691
25,2,2392
25,3,934
25,4,0
25,5,1210
25,6,6141
25,7,10813
25,8,707
25,9,13429
25,10,2248
25,11,505
25,12,402
25,13,877
25,14,3231
25,15,0
25,16,1028
25,17,8561
25,18,1404
25,19,226
25,20,60
25,21,6418
25,22,28985
25,23,598
25,24,841
25,25,31183
25,26,1431
25,27,1103
25,28,45031
25,29,143
25,30,6372
25,31,1600
25,32,3767
25,33,57956
25,34,474
25,35,1242
25,36,28053
25,37,8123
25,38,36560
25,39,1437
25,40,5489
25,41,6848
25,42,14098
25,43,176
25,44,2746
25,45,1521
25,46,19316
25,47,1473
25,48,25220
25,49,2279
25,50,10900
25,51,4396
25,52,3681
25,53,34371
25,54,5473
25,55,117
25,56,14704
25,57,3178
25,58,2987
25,59,887
25,60,22292
25,61,25651
25,62,995
25,63,33811
25,64,200
25,65,6871
25,66,2567
25,67,2739
25,68,8782
25,69,85
25,70,35987
25,71,0
25,72,9335
25,73,120
25,74,7513
25,75,14459
25,76,0
25,77,9340
25,78,20577
25,79,11063
25,80,2238
25,81,6761
25,82,16047
25,83,5839
25,84,7276
25,85,733
25,86,3921
25,87,497
25,88,343
25,89,259
25,90,862
25,91,20512
25,92,662
25,93,9040
25,94,206
25,95,0
25,96,319
25,97,424
25,98,120
25,99,52
25,100,11427
25,101,645
25,102,4723
25,103,236
25,104,11471
25,105,1820
25,106,9816
25,107,2198
25,108,1113
25,109,2754
25,110,18066
25,111,2843
25,112,8282
25,113,24460
25,114,35345
25,115,14654
25,116,48678
25,117,0
25,118,3767
25,119,120
25,120,485
25,121,645
25,122,2126
25,123,299
25,124,6850
25,125,5725
25,126,6712
25,127,0
26,0,16643
26,1,5022
26,2,5294
26,3,60
26,4,359
26,5,0
26,6,6824
26,7,19360
26,8,12488
26,9,13429
26,10,4127
26,11,559
26,12,229
26,13,925
26,14,11681
26,15,33193
26,16,0
26,17,29386
26,18,1736
26,19,0
26,20,7009
26,21,4864
26,22,3966
26,23,1509
26,24,1741
26,25,0
26,26,6091
26,27,456
26,28,3088
26,29,3535
26,30,186
26,31,0
26,32,0
26,33,755
26,34,179
26,35,3581
26,36,23228
26,37,15171
26,38,121
26,39,934
26,40,722
26,41,105
26,42,50592
26,43,4503
26,44,24532
26,45,2941
26,46,2736
26,47,52028
26,48,20141
26,49,289
26,50,8315
26,51,3025
26,52,9505
26,53,177
26,54,3312
26,55,66834
26,56,34749
26,57,4317
26,58,16355
26,59,4593
26,60,2287
26,61,4782
26,62,0
26,63,60
26,64,3794
26,65,2637
26,66,356
26,67,11858
26,68,12960
26,69,9511
26,70,12214
26,71,0
26,72,934
26,73,12584
26,74,173
26,75,0
26,76,870
26,77,15741
26,78,2750
26,79,12676
26,80,0
26,81,44694
26,82,4036
26,83,7945
26,84,60
26,85,9764
26,86,8963
26,87,2144
26,88,1971
26,89,12550
26,90,476
26,91,60
26,92,495
26,93,6344
26,94,1104
26,95,125
26,96,582
26,97,1797
26,98,1363
26,99,2527
26,100,2878
26,101,19574
26,102,10336
26,103,1681
26,104,81
26,105,747
26,106,71756
26,107,0
26,108,298
26,109,0
26,110,1145
26,111,52988
26,112,996
26,113,5316
26,114,1867
26,115,3312
26,116,6242
26,117,0
26,118,3512
26,119,119
26,120,8341
26,121,0
26,122,33661
26,123,3469
26,124,433
26,125,6840
26,126,402
26,127,3319
27,0,8648
27,1,348
27,2,13414
27,3,3549
27,4,333
27,5,16408
27,6,994
27,7,5520
27,8,13465
27,9,7693
27,10,1600
27,11,2787
27,12,5546
27,13,2525
27,14,2273
27,15,642
27,16,16327
27,17,0
27,18,19322
27,19,1700
27,20,22913
27,21,222
27,22,6955
27,23,2180
27,24,188
27,25,22648
27,26,60
27,27,0
27,28,5168
27,29,5097
27,30,22796
27,31,1441
27,32,433
27,33,38997
27,34,2878
27,35,711
27,36,46883
27,37,14236
27,38,61615
27,39,4638
27,40,12107
27,41,2480
27,42,919
27,43,695
27,44,2335
27,45,569
27,46,26530
27,47,5603
27,48,1600
27,49,2692
27,50,2827
27,51,3395
27,52,172
27,53,13848
27,54,1888
27,55,3596
27,56,8832
27,57,6479
27,58,0
27,59,17227
27,60,9098
27,61,23466
27,62,12878
27,63,1406
27,64,3273
27,65,43403
27,66,10365
27,67,6706
27,68,3865
27,69,4822
27,70,26707
27,71,2324
27,72,5140
27,73,365
27,74,4631
27,75,9318
27,76,4423
27,77,4960
27,78,8228
27,79,12799
27,80,2241
27,81,8173
27,82,1441
27,83,1946
27,84,10071
27,85,133
27,86,7419
27,87,3226
27,88,0
27,89,3505
27,90,33043
27,91,8508
27,92,12157
27,93,1251
27,94,4010
27,95,28356
27,96,35534
27,97,7677
27,98,0
27,99,1615
27,100,52
27,101,6259
27,102,291
27,103,2711
27,104,543
27,105,0
27,106,17251
27,107,8835
27,108,492
27,109,3329
27,110,3638
27,111,4698
27,112,1440
27,113,31383
27,114,4257
27,115,1600
27,116,322
27,117,7283
27,118,1107
27,119,425
27,120,6523
27,121,63
27,122,466
27,123,18219
27,124,2278
27,125,63
27,126,8182
27,127,2860
28,0,10221
28,1,8634
28,2,10362
28,3,1412
28,4,45866
28,5,777
28,6,1038
28,7,2030
28,8,572
28,9,12962
28,10,4081
28,11,993
28,12,3755
28,13,6607
28,14,1399
28,15,15067
28,16,8249
28,17,16088
28,18,2118
28,19,11035
28,20,28869
28,21,3334
28,22,2178
28,23,1422
28,24,2467
28,25,2432
28,26,0
28,27,934
28,28,6041
28,29,4138
28,30,827
28,31,5536
28,32,5465
28,33,4714
28,34,5019
28,35,7766
28,36,18446
28,37,433
28,38,523
28,39,0
28,40,15892
28,41,0
28,42,381
28,43,1881
28,44,1241
28,45,2120
28,46,1061
28,47,29353
28,48,14316
28,49,48898
28,50,5498
28,51,3580
28,52,2788
28,53,1873
28,54,59
28,55,370
28,56,690
28,57,5483
28,58,4005
28,59,9402
28,60,4764
28,61,13415
28,62,16306
28,63,21018
28,64,21023
28,65,3583
28,66,0
28,67,386
28,68,6436
28,69,6611
28,70,3378
28,71,535
28,72,2147
28,73,67
28,74,926
28,75,64
28,76,299
28,77,20989
28,78,4729
28,79,5925
28,80,0
28,81,1196
28,82,3779
28,83,1984
28,84,35219
28,85,4675
28,86,5765
28,87,15858
28,88,9176
28,89,11466
28,90,37966
28,91,8372
28,92,5935
28,93,9404
28,94,2858
28,95,934
28,96,2964
28,97,1519
28,98,2243
28,99,7088
28,100,11934
28,101,164
28,102,32304
28,103,5326
28,104,6138
28,105,0
28,106,0
28,107,57947
28,108,0
28,109,2337
28,110,997
28,111,5160
28,112,2915
28,113,2219
28,114,124
28,115,46061
28,116,5088
28,117,12644
28,118,25486
28,119,14510
28,120,845
28,121,16629
28,122,2218
28,123,2226
28,124,22114
28,125,1958
28,126,187
28,127,8766
29,0,34256
29,1,9126
29,2,10564
29,3,17595
29,4,18677
29,5,30073
29,6,1642
29,7,2513
29,8,0
29,9,816
29,10,4172
29,11,4607
29,12,2819
29,13,3785
29,14,15187
29,15,681
29,16,0
29,17,8562
29,18,0
29,19,6752
29,20,2073
29,21,349
29,22,4665
29,23,0
29,24,0
29,25,134
29,26,809
29,27,60
29,28,9262
29,29,90478
29,30,23168
29,31,0
29,32,9590
29,33,6980
29,34,19684
29,35,5388
29,36,6092
29,37,5178
29,38,3400
29,39,0
29,40,2075
29,41,285
29,42,5179
29,43,13949
29,44,2282
29,45,3906
29,46,3794
29,47,1236
29,48,2013
29,49,5448
29,50,0
29,51,2812
29,52,25829
29,53,15331
29,54,11223
29,55,13685
29,56,4390
29,57,3860
29,58,14656
29,59,3052
29,60,2371
29,61,758
29,62,2194
29,63,35708
29,64,875
29,65,6509
29,66,9694
29,67,21675
29,68,21773
29,69,9289
29,70,15344
29,71,9569
29,72,4150
29,73,0
29,74,739
29,75,4071
29,76,1219
29,77,4111
29,78,0
29,79,11447
29,80,10353
29,81,0
29,82,2238
29,83,11922
29,84,8982
29,85,8402
29,86,23918
29,87,2777
29,88,0
29,89,4961
29,90,4698
29,91,11255
29,92,2231
29,93,4630
29,94,2709
29,95,2878
29,96,4017
29,97,430
29,98,0
29,99,12552
29,100,2260
29,101,7013
29,102,4376
29,103,4098
29,104,5093
29,105,9931
29,106,6395
29,107,7069
29,108,2538
29,109,0
29,110,50905
29,111,0
29,112,3108
29,113,2521
29,114,49881
29,115,3751
29,116,295
29,117,38726
29,118,0
29,119,3861
29,120,0
29,121,11901
29,122,440
29,123,498
29,124,2135
29,125,5652
29,126,2828
29,127,134
